,rank,artistsong,year,artist,song_title
1674,71,peachesandherb/closeyoureyes.html,1967,Peaches and Herb,Close Your Eyes
1675,72,bookertandthemg’s/groovin.html,1967,Booker T and The MG’s,Groovin’
1676,73,wilsonpickett/funkybroadway.html,1967,Wilson Pickett,Funky Broadway
1677,74,monkees/pleasantvalleysunday.html,1967,Monkees,Pleasant Valley Sunday
1678,75,arethafranklin/ineverlovedamanthewayiloveyou.html,1967,Aretha Franklin,I Never Loved A Man (The Way I Love You)
1679,76,aaronneville/tellitlikeitis.html,1967,Aaron Neville,Tell It Like It Is
1680,77,jamesbrownandthefamousflames/coldsweat.html,1967,James Brown and The Famous Flames,Cold Sweat
1681,78,turtles/shedratherbewithme.html,1967,Turtles,She’d Rather Be With Me
1682,79,keith/986.html,1967,Keith,98.6
1683,80,raycharles/herewegoagain.html,1967,Ray Charles,Here We Go Again
1684,81,jeffersonairplane/whiterabbit.html,1967,Jefferson Airplane,White Rabbit
1685,82,fourtops/bernadette.html,1967,Four Tops,Bernadette
1686,83,sonnyandcher/thebeatgoeson.html,1967,Sonny and Cher,The Beat Goes On
1687,84,royalguardsmen/snoopyvstheredbaron.html,1967,Royal Guardsmen,Snoopy Vs. The Red Baron
1688,85,janisian/societyschild.html,1967,Janis Ian,Society’s Child
1689,86,"neildiamond/girl,youllbeawomansoon.html",1967,Neil Diamond,"Girl, You’ll Be A Woman Soon"
1690,87,marvingayeandtammiterrell/aintnomountainhighenough.html,1967,Marvin Gaye and Tammi Terrell,Ain’t No Mountain High Enough
1691,88,sandyposey/itakeitback.html,1967,Sandy Posey,I Take It Back
1692,89,tremeloes/herecomesmybaby.html,1967,Tremeloes,Here Comes My Baby
1693,90,robertknight/everlastinglove.html,1967,Robert Knight,Everlasting Love
1694,91,"peter,paulandmary/idigrockandrollmusic.html",1967,"Peter, Paul and Mary",I Dig Rock And Roll Music
1695,92,billcosby/littleolemanuptight-everythingsalright.html,1967,Bill Cosby,Little Ole Man (Uptight-Everything’s Alright)
1696,93,electricprunes/ihadtoomuchtodreamlastnight.html,1967,Electric Prunes,I Had Too Much To Dream Last Night
1697,94,monkees/daydreambeliever.html,1967,Monkees,Daydream Believer
1698,95,johnnyrivers/babyineedyourlovin.html,1967,Johnny Rivers,Baby I Need Your Lovin’
1699,96,who/icanseeformiles.html,1967,Who,I Can See For Miles
1700,97,tommyjamesandtheshondells/mirage.html,1967,Tommy James and The Shondells,Mirage
1701,98,"tomjones/green,greengrassofhome.html",1967,Tom Jones,"Green, Green Grass Of Home"
1702,99,petulaclark/dontsleepinthesubway.html,1967,Petula Clark,Don’t Sleep In The Subway
1703,100,neildiamond/thankthelordforthenighttime.html,1967,Neil Diamond,Thank The Lord For The Night Time
1704,1,beatles/heyjude.html,1968,Beatles,Hey Jude
1705,2,paulmauriat/loveisblue.html,1968,Paul Mauriat,Love Is Blue
1706,3,bobbygoldsboro/honey.html,1968,Bobby Goldsboro,Honey
1707,4,otisredding/sittinonthedockofthebay.html,1968,Otis Redding,(Sittin’ On) The Dock Of The Bay
1708,5,rascals/peoplegottobefree.html,1968,Rascals,People Got To Be Free
1709,6,cream/sunshineofyourlove.html,1968,Cream,Sunshine Of Your Love
1710,7,herbalpert/thisguysinlovewithyou.html,1968,Herb Alpert,This Guy’s In Love With You
1711,8,"hugomontenegro/thegood,thebadandtheugly.html",1968,Hugo Montenegro,"The Good, The Bad And The Ugly"
1712,9,simonandgarfunkel/mrsrobinson.html,1968,Simon and Garfunkel,Mrs. Robinson
1713,10,archiebellandthedrells/tightenup.html,1968,Archie Bell and The Drells,Tighten Up
1714,11,jeanniec.riley/harpervalleypta.html,1968,Jeannie C. Riley,Harper Valley P.T.A.
1715,12,o.c.smith/littlegreenapples.html,1968,O.C. Smith,Little Green Apples
1716,13,"tommyjamesandtheshondells/mony,mony.html",1968,Tommy James and The Shondells,"Mony, Mony"
1717,14,"doors/hello,iloveyou.html",1968,Doors,"Hello, I Love You"
1718,15,garypuckettandtheuniongap/younggirl.html,1968,Gary Puckett and The Union Gap,Young Girl
1719,16,boxtops/crylikeababy.html,1968,Box Tops,Cry Like A Baby
1720,17,fifthdimension/stonedsoulpicnic.html,1968,Fifth Dimension,Stoned Soul Picnic
1721,18,hughmasekela/grazinginthegrass.html,1968,Hugh Masekela,Grazing In The Grass
1722,19,grassroots/midnightconfessions.html,1968,Grass Roots,Midnight Confessions
1723,20,slyandthefamilystone/dancetothemusic.html,1968,Sly and The Family Stone,Dance To The Music
1724,21,cliffnoblesandco./thehorse.html,1968,Cliff Nobles and Co.,The Horse
1725,22,temptations/iwishitwouldrain.html,1968,Temptations,I Wish It Would Rain
1726,23,delfonics/la-lameansiloveyou.html,1968,Delfonics,La-La Means I Love You
1727,24,"vogues/turnaround,lookatme.html",1968,Vogues,"Turn Around, Look At Me"
1728,25,johnfredandhisplayboyband/judyindisguisewithglasses.html,1968,John Fred and His Playboy Band,Judy In Disguise (With Glasses)
1729,26,classicsiv/spooky.html,1968,Classics IV,Spooky
1730,27,dianarossandthesupremes/lovechild.html,1968,Diana Ross and The Supremes,Love Child
1731,28,merrileerush/angelofthemorning.html,1968,Merrilee Rush,Angel Of The Morning
1732,29,georgiefame/theballadofbonnieandclyde.html,1968,Georgie Fame,The Ballad Of Bonnie And Clyde
1733,30,maryhopkin/thosewerethedays.html,1968,Mary Hopkin,Those Were The Days
1734,31,steppenwolf/borntobewild.html,1968,Steppenwolf,Born To Be Wild
1735,32,intruders/cowboystogirls.html,1968,Intruders,Cowboys To Girls
1736,33,1910fruitgumcompany/simonsays.html,1968,1910 Fruitgum Company,Simon Says
1737,34,garypuckettandtheuniongap/ladywillpower.html,1968,Gary Puckett and The Union Gap,Lady Willpower
1738,35,rascals/abeautifulmorning.html,1968,Rascals,A Beautiful Morning
1739,36,sergiomendesandbrasil’66/thelookoflove.html,1968,Sergio Mendes and Brasil ’66,The Look Of Love
1740,37,johnnynash/holdmetight.html,1968,Johnny Nash,Hold Me Tight
1741,38,"ohioexpress/yummy,yummy,yummy.html",1968,Ohio Express,"Yummy, Yummy, Yummy"
1742,39,crazyworldofarthurbrown/fire.html,1968,Crazy World Of Arthur Brown,Fire
1743,40,troggs/loveisallaround.html,1968,Troggs,Love Is All Around
1744,41,geneanddebbe/playboy.html,1968,Gene and Debbe,Playboy
1745,42,dionnewarwick/themefromvalleyofthedolls.html,1968,Dionne Warwick,(Theme From) Valley Of The Dolls
1746,43,masonwilliams/classicalgas.html,1968,Mason Williams,Classical Gas
1747,44,clarencecarter/slipaway.html,1968,Clarence Carter,Slip Away
1748,45,o’kaysions/girlwatcher.html,1968,O’Kaysions,Girl Watcher
1749,46,arethafranklin/sweetsweetbabysinceyouvebeengone.html,1968,Aretha Franklin,(Sweet Sweet Baby) Since You’ve Been Gone
1750,47,lemonpipers/greentambourine.html,1968,Lemon Pipers,Green Tambourine
1751,48,"1910fruitgumcompany/1,2,3,redlight.html",1968,1910 Fruitgum Company,"1, 2, 3, Red Light"
1752,49,friendandlover/reachoutofthedarkness.html,1968,Friend and Lover,Reach Out Of The Darkness
1753,50,rollingstones/jumpinjackflash.html,1968,Rolling Stones,Jumpin’ Jack Flash
1754,51,richardharris/macarthurpark.html,1968,Richard Harris,MacArthur Park
1755,52,josefeliciano/lightmyfire.html,1968,Jose Feliciano,Light My Fire
1756,53,people/iloveyou.html,1968,People,I Love You
1757,54,percysledge/taketimetoknowher.html,1968,Percy Sledge,Take Time To Know Her
1758,55,statusquo/picturesofmatchstickmen.html,1968,Status Quo,Pictures Of Matchstick Men
1759,56,bluecheer/summertimeblues.html,1968,Blue Cheer,Summertime Blues
1760,57,marvingayeandtammiterrell/aintnothingliketherealthing.html,1968,Marvin Gaye and Tammi Terrell,Ain’t Nothing Like The Real Thing
1761,58,jamesbrownandthefamousflames/igotthefeelin.html,1968,James Brown and The Famous Flames,I Got The Feelin’
1762,59,beegees/ivegottagetamessagetoyou.html,1968,Bee Gees,I’ve Gotta Get A Message To You
1763,60,beatles/ladymadonna.html,1968,Beatles,Lady Madonna
1764,61,donovan/hurdygurdyman.html,1968,Donovan,Hurdy Gurdy Man
1765,62,steppenwolf/magiccarpetride.html,1968,Steppenwolf,Magic Carpet Ride
1766,63,fireballs/bottleofwine.html,1968,Fireballs,Bottle Of Wine
1767,64,dells/stayinmycorner.html,1968,Dells,Stay In My Corner
1768,65,williemitchell/soulserenade.html,1968,Willie Mitchell,Soul Serenade
1769,66,tomjones/delilah.html,1968,Tom Jones,Delilah
1770,67,humanbeinz/nobodybutme.html,1968,Human Beinz,Nobody But Me
1771,68,samanddave/ithankyou.html,1968,Sam and Dave,I Thank You
1772,69,sergiomendesandbrasil’66/thefoolonthehill.html,1968,Sergio Mendes and Brasil ’66,The Fool On The Hill
1773,70,ericburdonandtheanimals/skypilot.html,1968,Eric Burdon and The Animals,Sky Pilot
1774,71,cowsills/indianlake.html,1968,Cowsills,Indian Lake
1775,72,tommyboyceandbobbyhart/iwonderwhatshesdoingtonight.html,1968,Tommy Boyce and Bobby Hart,I Wonder What She’s Doing Tonight
1776,73,garypuckettandtheuniongap/overyou.html,1968,Gary Puckett and The Union Gap,Over You
1777,74,lettermen/goinoutofmyhead/canttakemyeyesoffyou.html,1968,Lettermen,Goin’ Out Of My Head / Can’t Take My Eyes Off You
1778,75,steviewonder/shoo-bee-doo-be-doo-da-day.html,1968,Stevie Wonder,Shoo-Bee-Doo-Be-Doo-Da-Day
1779,76,irishrovers/theunicorn.html,1968,Irish Rovers,The Unicorn
1780,77,vanillafudge/youkeepmehanginon.html,1968,Vanilla Fudge,(You Keep Me) Hangin’ On
1781,78,beatles/revolution.html,1968,Beatles,Revolution
1782,79,"garypuckettandtheuniongap/woman,woman.html",1968,Gary Puckett and The Union Gap,"Woman, Woman"
1783,80,turtles/elenore.html,1968,Turtles,Elenore
1784,81,cream/whiteroom.html,1968,Cream,White Room
1785,82,marvingayeandtammiterrell/youreallineedtogetby.html,1968,Marvin Gaye and Tammi Terrell,You’re All I Need To Get By
1786,83,"foundations/baby,nowthativefoundyou.html",1968,Foundations,"Baby, Now That I’ve Found You"
1787,84,sweetinspirations/sweetinspiration.html,1968,Sweet Inspirations,Sweet Inspiration
1788,85,smokeyrobinsonandthemiracles/ifyoucanwant.html,1968,Smokey Robinson and The Miracles,If You Can Want
1789,86,millsbrothers/cabdriver.html,1968,Mills Brothers,Cab Driver
1790,87,chambersbrothers/timehascometoday.html,1968,Chambers Brothers,Time Has Come Today
1791,88,dionnewarwick/doyouknowthewaytosanjose.html,1968,Dionne Warwick,Do You Know The Way To San Jose
1792,89,simonandgarfunkel/scarboroughfair/canticle.html,1968,Simon and Garfunkel,Scarborough Fair / Canticle
1793,90,jamesbrownandthefamousflames/sayitloudimblackandimproud.html,1968,James Brown and The Famous Flames,Say It Loud I’m Black And I’m Proud
1794,91,manfredmann/themightyquinn.html,1968,Manfred Mann,The Mighty Quinn
1795,92,shortylong/herecomesthejudge.html,1968,Shorty Long,Here Comes The Judge
1796,93,arethafranklin/isayalittleprayer.html,1968,Aretha Franklin,I Say A Little Prayer
1797,94,arethafranklin/think.html,1968,Aretha Franklin,Think
1798,95,garylewisandtheplayboys/sealedwithakiss.html,1968,Gary Lewis and The Playboys,Sealed With A Kiss
1799,96,bigbrotherandtheholdingcompany/pieceofmyheart.html,1968,Big Brother and The Holding Company,Piece Of My Heart
1800,97,creedenceclearwaterrevival/suzieq.html,1968,Creedence Clearwater Revival,Suzie Q.
1801,98,americanbreed/bendmeshape.html,1968,American Breed,Bend Me Shape
1802,99,"jerrybutler/hey,westernunionman.html",1968,Jerry Butler,"Hey, Western Union Man"
1803,100,jerrybutler/nevergiveyouup.html,1968,Jerry Butler,Never Give You Up
1804,1,"archies/sugar,sugar.html",1969,Archies,"Sugar, Sugar"
1805,2,fifthdimension/aquarius/letthesunshinein.html,1969,Fifth Dimension,Aquarius / Let The Sunshine In
1806,3,temptations/icantgetnexttoyou.html,1969,Temptations,I Can’t Get Next To You
1807,4,rollingstones/honkytonkwomen.html,1969,Rolling Stones,Honky Tonk Women
1808,5,slyandthefamilystone/everydaypeople.html,1969,Sly and The Family Stone,Everyday People
1809,6,tommyroe/dizzy.html,1969,Tommy Roe,Dizzy
1810,7,slyandthefamilystone/hotfuninthesummertime.html,1969,Sly and The Family Stone,Hot Fun In The Summertime
1811,8,tomjones/illneverfallinloveagain.html,1969,Tom Jones,I’ll Never Fall In Love Again
1812,9,foundations/buildmeupbuttercup.html,1969,Foundations,Build Me Up Buttercup
1813,10,tommyjamesandtheshondells/crimsonandclover.html,1969,Tommy James and The Shondells,Crimson And Clover
1814,11,threedognight/one.html,1969,Three Dog Night,One
1815,12,tommyjamesandtheshondells/crystalbluepersuasion.html,1969,Tommy James and The Shondells,Crystal Blue Persuasion
1816,13,cowsills/hair.html,1969,Cowsills,Hair
1817,14,marvingaye/toobusythinkingaboutmybaby.html,1969,Marvin Gaye,Too Busy Thinking About My Baby
1818,15,henrymanciniandhisorch./lovethemefromromeoandjuliet.html,1969,Henry Mancini and His Orch.,Love Theme From Romeo And Juliet
1819,16,youngbloods/gettogether.html,1969,Youngbloods,Get Together
1820,17,friendsofdistinction/grazininthegrass.html,1969,Friends Of Distinction,Grazin’ In The Grass
1821,18,elvispresley/suspiciousminds.html,1969,Elvis Presley,Suspicious Minds
1822,19,creedenceclearwaterrevival/proudmary.html,1969,Creedence Clearwater Revival,Proud Mary
1823,20,jr.walkerandtheallstars/whatdoesittaketowinyourlove.html,1969,Jr. Walker and The All Stars,What Does It Take (To Win Your Love)
1824,21,isleybrothers/itsyourthing.html,1969,Isley Brothers,It’s Your Thing
1825,22,neildiamond/sweetcaroline.html,1969,Neil Diamond,Sweet Caroline
1826,23,oliver/jean.html,1969,Oliver,Jean
1827,24,creedenceclearwaterrevival/badmoonrising.html,1969,Creedence Clearwater Revival,Bad Moon Rising
1828,25,beatles/getback.html,1969,Beatles,Get Back
1829,26,zagerandevans/intheyear2525.html,1969,Zager and Evans,In The Year 2525
1830,27,"blood,sweatandtears/spinningwheel.html",1969,"Blood, Sweat and Tears",Spinning Wheel
1831,28,"andykim/baby,iloveyou.html",1969,Andy Kim,"Baby, I Love You"
1832,29,friendsofdistinction/goingincircles.html,1969,Friends Of Distinction,Going In Circles
1833,30,lettermen/hurtsobad.html,1969,Lettermen,Hurt So Bad
1834,31,creedenceclearwaterrevival/greenriver.html,1969,Creedence Clearwater Revival,Green River
1835,32,steviewonder/mycherieamour.html,1969,Stevie Wonder,My Cherie Amour
1836,33,threedognight/easytobehard.html,1969,Three Dog Night,Easy To Be Hard
1837,34,smith/babyitsyou.html,1969,Smith,Baby It’s You
1838,35,elvispresley/intheghetto.html,1969,Elvis Presley,In The Ghetto
1839,36,johnnycash/aboynamedsue.html,1969,Johnny Cash,A Boy Named Sue
1840,37,"smokeyrobinsonandthemiracles/baby,babydontcry.html",1969,Smokey Robinson and The Miracles,"Baby, Baby Don’t Cry"
1841,38,jerrybutler/onlythestrongsurvive.html,1969,Jerry Butler,Only The Strong Survive
1842,39,zombies/timeoftheseason.html,1969,Zombies,Time Of The Season
1843,40,fifthdimension/weddingbellblues.html,1969,Fifth Dimension,Wedding Bell Blues
1844,41,bobbysherman/littlewoman.html,1969,Bobby Sherman,Little Woman
1845,42,mercy/lovecanmakeyouhappy.html,1969,Mercy,Love (Can Make You Happy)
1846,43,oliver/goodmorningstarshine.html,1969,Oliver,Good Morning Starshine
1847,44,guesswho/theseeyes.html,1969,Guess Who,These Eyes
1848,45,"blood,sweatandtears/youvemademesoveryhappy.html",1969,"Blood, Sweat and Tears",You’ve Made Me So Very Happy
1849,46,jackiedeshannon/putalittleloveinyourheart.html,1969,Jackie DeShannon,Put A Little Love In Your Heart
1850,47,watts103rdstreetrhythmband/doyourthing.html,1969,Watts 103rd Street Rhythm Band,Do Your Thing
1851,48,grassroots/idwaitamillionyears.html,1969,Grass Roots,I’d Wait A Million Years
1852,49,doors/touchme.html,1969,Doors,Touch Me
1853,50,spiralstarecase/moretodaythanyesterday.html,1969,Spiral Starecase,More Today Than Yesterday
1854,51,sammydavisjr./ivegottabeme.html,1969,Sammy Davis Jr.,I’ve Gotta Be Me
1855,52,bobdylan/layladylay.html,1969,Bob Dylan,Lay Lady Lay
1856,53,donovan/atlantis.html,1969,Donovan,Atlantis
1857,54,dennisyostandtheclassicsiv/traces.html,1969,Dennis Yost and The Classics IV,Traces
1858,55,mamacasselliot/itsgettingbetter.html,1969,Mama Cass Elliot,It’s Getting Better
1859,56,jayandtheamericans/thismagicmoment.html,1969,Jay and The Americans,This Magic Moment
1860,57,"temptations/runawaychild,runningwild.html",1969,Temptations,"Run Away Child, Running Wild"
1861,58,ventures/hawaiifive-o.html,1969,Ventures,Hawaii Five-O
1862,59,glencampbell/galveston.html,1969,Glen Campbell,Galveston
1863,60,louchristie/imgonnamakeyoumine.html,1969,Lou Christie,I’m Gonna Make You Mine
1864,61,raystevens/gitarzan.html,1969,Ray Stevens,Gitarzan
1865,62,tyronedavis/canichangemymind.html,1969,Tyrone Davis,Can I Change My Mind
1866,63,bookertandthemg’s/timeistight.html,1969,Booker T and The MG’s,Time Is Tight
1867,64,dionnewarwick/thisgirlsinlovewithyou.html,1969,Dionne Warwick,This Girl’s In Love With You
1868,65,winstons/colorhimfather.html,1969,Winstons,Color Him Father
1869,66,"sonnycharlesandthecheckmates,ltd./blackpearl.html",1969,"Sonny Charles and The Checkmates, Ltd.",Black Pearl
1870,67,1910fruitgumcompany/indiangiver.html,1969,1910 Fruitgum Company,Indian Giver
1871,68,jamesbrown/motherpopcornparti.html,1969,James Brown,Mother Popcorn (Part I)
1872,69,edwinstarr/twenty-fivemiles.html,1969,Edwin Starr,Twenty-five Miles
1873,70,newcolonysix/thingsidliketosay.html,1969,New Colony Six,Things I’d Like To Say
1874,71,motherlode/whenidie.html,1969,Motherlode,When I Die
1875,72,marvingaye/thatsthewayloveis.html,1969,Marvin Gaye,That’s The Way Love Is
1876,73,nilsson/everybodystalkin.html,1969,Nilsson,Everybody’s Talkin’
1877,74,brooklynbridge/worstthatcouldhappen.html,1969,Brooklyn Bridge,Worst That Could Happen
1878,75,joesimon/chokinkind.html,1969,Joe Simon,Chokin’ Kind
1879,76,flyingmachine/smilealittlesmileforme.html,1969,Flying Machine,Smile A Little Smile For Me
1880,77,tonyjoewhite/polksaladannie.html,1969,Tony Joe White,Polk Salad Annie
1881,78,"kennyrogersandthefirstedition/ruby,donttakeyourlovetotown.html",1969,Kenny Rogers and The First Edition,"Ruby, Don’t Take Your Love To Town"
1882,79,joesouth/gamespeopleplay.html,1969,Joe South,Games People Play
1883,80,turtles/youshowedme.html,1969,Turtles,You Showed Me
1884,81,cufflinks/tracy.html,1969,Cuff Links,Tracy
1885,82,"dells/oh,whatanight.html",1969,Dells,"Oh, What A Night"
1886,83,beatles/something.html,1969,Beatles,Something
1887,84,garypuckettandtheuniongap/thisgirlisawomannow.html,1969,Gary Puckett and The Union Gap,This Girl Is A Woman Now
1888,85,beatles/cometogether.html,1969,Beatles,Come Together
1889,86,segersystem/ramblingamblinmanbob.html,1969,Seger System,Ramblin’ Gamblin’ Man Bob
1890,87,dianarossandthesupremes/imgonnamakeyouloveme.html,1969,Diana Ross and The Supremes,I’m Gonna Make You Love Me
1891,88,marvingaye/ihearditthroughthegrapevine.html,1969,Marvin Gaye,I Heard It Through The Grapevine
1892,89,crazyelephant/gimmegimmegoodlovin.html,1969,Crazy Elephant,Gimme Gimme Good Lovin’
1893,90,bookertandthemg’s/hangemhigh.html,1969,Booker T and The MG’s,Hang ‘Em High
1894,91,lourawls/yourgoodthingisabouttoend.html,1969,Lou Rawls,Your Good Thing (Is About To End)
1895,92,originals/babyimforreal.html,1969,Originals,Baby I’m For Real
1896,93,edwinhawkinssingers/ohhappyday.html,1969,Edwin Hawkins Singers,Oh Happy Day
1897,94,tomjones/lovemetonight.html,1969,Tom Jones,Love Me Tonight
1898,95,"paulrevereandtheraiders/mrsun,mrmoon.html",1969,Paul Revere and The Raiders,"Mr. Sun, Mr. Moon"
